"Name","Team","Level","Age","PA","BB.","K.","BB.K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC.","mYear","playerid","zAge"
"Greg Jacobs","LAD","AAA",31,237,0.08860759,0.1350211,0.65625,0.28436019,0.35021097,0.41232227,0.76253324,0.12796208,3.245654434,0.31460674,-0.141042966,30.91098214,1.356977713,0.347304419,104.4675902,2008,NA,1.27141119723813
"Armando Camacaro","CLE","AA",29,98,0.06122449,0.08163265,0.75,0.20879121,0.25773196,0.37362637,0.63135833,0.16483516,2.126047819,0.18987342,-0.230632502,7.759736281,-4.140981246,0.282858239,64.71711034,2008,NA,2.08631598409372
"Victor Mendez","NYM","AAA",28,121,0.11570248,0.19834711,0.58333333,0.23809524,0.325,0.31428571,0.63928571,0.07619047,1.932308859,0.2875,-0.233225635,11.02749211,-5.387246202,0.295897065,67.180432,2008,NA,0.343515025315137
"Jeff Nettles","BAL","AA",29,562,0.07829181,0.14946619,0.52380952,0.25294118,0.31494662,0.44313725,0.75808387,0.19019607,1.793039191,0.25862069,-0.365543266,69.66615118,1.076428274,0.337400674,101.5693725,2008,NA,2.08631598409372
"Caonabo Cosme","DET","AA",29,193,0.04145078,0.27979275,0.14814815,0.25824176,0.28795812,0.36263736,0.65059548,0.1043956,3.096288518,0.344,0.0093379,17.01130092,-6.486753183,0.293227167,72.68486607,2008,NA,2.08631598409372
"Sandy Madera","BOS","AAA",27,320,0.08125,0.1375,0.59090909,0.29122807,0.35625,0.49473684,0.85098684,0.20350877,3.033676031,0.30172414,0.124264328,49.59947873,10.93631238,0.374620994,128.4342665,2008,NA,0.0342163013408052
"Andrew Beattie","FLA","AAA",30,491,0.0814664,0.17718941,0.45977011,0.29638009,0.35173824,0.4479638,0.79970204,0.15158371,5.949254856,0.34285714,0.856615667,68.05114401,1.4425778,0.349395662,102.1657542,2008,NA,0.9621124732638
"Noah Hall","SEA","AA",31,211,0.13744076,0.09952607,1.38095238,0.26285714,0.37681159,0.36571429,0.74252588,0.10285715,2.7116195,0.28947368,-0.478435174,27.37634759,1.636177368,0.346387537,106.4636282,2008,NA,2.97357385437983
"Jorge Cortes","PIT","AAA",27,98,0.1122449,0.18367347,0.61111111,0.1686747,0.27835052,0.21686747,0.49521799,0.04819277,3.142002271,0.2,-0.288573949,4.930023675,-6.737598801,0.243036111,42.25388407,2008,NA,0.0342163013408052
"Jason Bowers","PIT","AA",30,407,0.06879607,0.15233415,0.4516129,0.25271739,0.30693069,0.37771739,0.68464808,0.125,5.850637128,0.2852459,1.485108456,39.74181187,-9.730593964,0.304735738,80.52779617,2008,NA,2.52994491923678
"Gabe Johnson","SEA","AA",28,145,0.09655172,0.26896552,0.35897436,0.22834646,0.30555556,0.33858268,0.64413824,0.11023622,4.059249088,0.30681818,-0.229570007,12.66276141,-6.453055886,0.292800786,66.40254083,2008,NA,1.64268704895066
"Shawn Garrett","SEA","AA",29,515,0.06407767,0.18640777,0.34375,0.29894737,0.34570313,0.44842105,0.79412418,0.14947368,4.393697059,0.35405405,-0.539620932,69.98916575,1.347726347,0.347936256,102.0050673,2008,NA,2.08631598409372
"Carlos Mendoza","NYY","AA",28,93,0.15053763,0.16129032,0.93333333,0.28,0.3956044,0.37333333,0.76893773,0.09333333,4.473009624,0.3442623,-0.214530923,13.21662214,1.866365502,0.359778869,116.4433771,2008,NA,1.64268704895066
"Julio Cordido","SFG","AAA",27,288,0.0625,0.20138889,0.31034483,0.22846442,0.27972028,0.25842697,0.53814725,0.02996255,3.901195245,0.29186603,-0.742067954,14.65989419,-23.78368786,0.249111617,36.84220615,2008,NA,0.0342163013408052
"Javi Herrera","WSN","AAA",27,261,0.14942529,0.19923372,0.75,0.26190476,0.39688716,0.36666667,0.76355383,0.10476191,4.700907903,0.33548387,-0.347254513,37.24096645,5.733674583,0.358980153,118.0709372,2008,NA,0.0342163013408052
"Brian McFall","KCR","AA",24,404,0.09653465,0.2549505,0.37864078,0.24137931,0.32917706,0.45402299,0.78320005,0.21264368,3.980232038,0.28448276,-1.286679421,53.32922977,2.473293186,0.349020761,104.8633323,2008,NA,-0.13182869162157
"Rick Guarno","COL","AA",25,213,0.01408451,0.17840376,0.07894737,0.26395939,0.29383886,0.42639594,0.7202348,0.16243655,5.075628496,0.29299363,-0.71113079,22.10663207,-5.693601846,0.314335153,80.78811669,2008,NA,0.311800243521488
"Christian Colonel","COL","AAA",26,467,0.07280514,0.1391863,0.52307692,0.30769231,0.35974304,0.47785548,0.83759852,0.17016317,4.3692258,0.33898305,-0.830183727,70.67962204,7.326871693,0.363769035,111.5651991,2008,NA,-0.275082422633527
"Corey Coles","CHC","AAA",26,61,0.13114754,0.16393443,0.8,0.25490196,0.36666667,0.2745098,0.64117647,0.01960784,4.069002998,0.31707317,0.2271993,6.453999,-1.417754648,0.313051648,79.60024418,2008,NA,-0.275082422633527
"Luke Appert","PHI","AA",27,347,0.11815562,0.17002882,0.69491525,0.2541806,0.34402332,0.3812709,0.72529422,0.1270903,1.97787494,0.29361702,-0.184229277,40.73708891,-1.612793385,0.329309935,96.19174057,2008,NA,1.1990581138076
"David Cook","CHW","AA",26,536,0.17350746,0.20895522,0.83035714,0.28440367,0.41044776,0.49311927,0.90356703,0.2087156,5.247109244,0.33980583,-0.290969634,95.31144036,30.40234225,0.40403157,146.2740595,2008,NA,0.755429178664545
"Adam Fox","TEX","AAA",26,435,0.08735632,0.2,0.43678161,0.2265625,0.30184332,0.35677083,0.65861415,0.13020833,5.764682423,0.26279863,1.578300561,39.90798437,-15.52494364,0.299975026,72.22353905,2008,NA,-0.275082422633527
"Adam Pavkovich","LAA","AAA",26,500,0.076,0.214,0.35514019,0.28,0.34004024,0.5,0.84004024,0.22,5.484864642,0.32,0.314298866,73.5623764,5.732879243,0.359008259,108.451897,2008,NA,-0.275082422633527
"Joe Gaetti","OAK","AAA",26,325,0.09538462,0.28,0.34065934,0.28373702,0.36,0.5432526,0.9032526,0.25951558,4.88649018,0.35359116,0.442948358,55.24239473,12.24241075,0.38854969,128.8846497,2008,NA,-0.275082422633527
"Brandon Pinckney","CLE","AA",26,345,0.03768116,0.13623188,0.27659574,0.27950311,0.31378299,0.38819876,0.70198175,0.10869565,3.404288925,0.3099631,0.013245588,37.09195987,-5.01383088,0.317124189,88.09230087,2008,NA,0.755429178664545
"Eduardo Cornejo","OAK","AAA",26,271,0.1402214,0.13653137,1.02702703,0.27074236,0.37546468,0.31441048,0.68987516,0.04366812,1.812158195,0.31770833,-1.87890397,31.17994759,-3.559601494,0.327977556,90.47182895,2008,NA,-0.275082422633527
"Ricardo Nanita","CHW","AA",27,464,0.07974138,0.12068966,0.66071429,0.28640777,0.35087719,0.41504854,0.76592573,0.12864077,4.388338086,0.31232092,-0.90941727,61.33228407,4.236463288,0.350937301,107.4199184,2008,NA,1.1990581138076
"Mike Mooney","SFG","AAA",25,146,0.02739726,0.23972603,0.11428571,0.20289855,0.23287671,0.42753623,0.66041294,0.22463768,3.916993689,0.20618557,-0.284839816,11.5885513,-7.278349415,0.280790571,60.22918012,2008,NA,-0.584381146607858
"Cole Armstrong","CHW","AA",24,379,0.03957784,0.1530343,0.25862069,0.26123596,0.29973475,0.41011236,0.70984711,0.1488764,1.736350592,0.29209622,-0.45350395,40.175715,-5.881617037,0.316125533,87.28959901,2008,NA,-0.13182869162157
"Lorenzo Scott","FLA","AA",26,311,0.1414791,0.2733119,0.51764706,0.29811321,0.39871383,0.44528302,0.84399685,0.14716981,7.941386183,0.4137931,0.651959181,50.3569231,10.15898558,0.381592757,125.4349159,2008,NA,0.755429178664545
"Pedro Powell","PIT","AA",24,93,0.07526882,0.16129032,0.46666667,0.14814815,0.21978022,0.14814815,0.36792837,0,5.514603824,0.17647059,0.780418818,0.042328354,-11.30792828,0.185148892,0.372928607,2008,NA,-0.13182869162157
"Ryan Goleski","CLE","AA",26,384,0.10416667,0.25520833,0.40816327,0.24852071,0.33333333,0.42899408,0.76232741,0.18047337,4.444024201,0.31304348,-0.411890913,49.22958767,2.364011877,0.342628671,105.0442395,2008,NA,0.755429178664545
"Iggy Suarez","BOS","AA",27,489,0.08384458,0.1799591,0.46590909,0.24208145,0.30658436,0.3280543,0.63463866,0.08597285,4.499065554,0.29059829,0.912194594,43.06850701,-16.61187467,0.293161694,72.16526738,2008,NA,1.1990581138076
"Jordan Czarniecki","LAA","AAA",27,450,0.1,0.14,0.71428571,0.27480916,0.36017897,0.42748092,0.78765989,0.15267176,5.208316771,0.30745342,-2.220039391,61.91777083,4.068617346,0.354554257,107.5933363,2008,NA,0.0342163013408052
"Lee Mitchell","FLA","AA",26,402,0.15920398,0.21641791,0.73563218,0.23765432,0.3625,0.37654321,0.73904321,0.13888889,3.485399476,0.29707113,-0.3347756,50.93630801,1.154478763,0.34372366,102.4244004,2008,NA,0.755429178664545
"Ryan Mulhern","CLE","AAA",27,357,0.10084034,0.26890756,0.375,0.23417722,0.31932773,0.40506329,0.72439102,0.17088607,1.831253996,0.29326923,-0.659097318,41.57497329,-0.928508589,0.325072483,97.81545288,2008,NA,0.0342163013408052
"Travis Brown","BAL","AA",27,129,0.07751938,0.20930233,0.37037037,0.1637931,0.22834646,0.18965517,0.41800163,0.02586207,4.217709364,0.21111111,-0.843609808,1.970931759,-13.71619304,0.202605903,12.40250707,2008,NA,1.1990581138076
"Adam Heether","MIL","AAA",26,471,0.1358811,0.18895966,0.71910112,0.27179487,0.38297872,0.44615385,0.82913257,0.17435898,5.613153961,0.32094595,1.880909748,72.09889592,8.203509592,0.365716851,112.8389702,2008,NA,-0.275082422633527
"Shawn Bowman","NYM","AA",23,119,0.01680672,0.29411765,0.05714286,0.24778761,0.26271186,0.36283186,0.62554372,0.11504425,4.501753015,0.33333333,0.181428864,8.989744449,-5.533702215,0.277714637,61.89814757,2008,NA,-0.575457626764627
"Carl Loadenthal","ATL","AA",26,345,0.07826087,0.2115942,0.36986301,0.26143791,0.3264095,0.29084967,0.61725917,0.02941176,4.779901409,0.33905579,1.042665801,29.71740495,-11.77675486,0.289430578,71.84790511,2008,NA,0.755429178664545
"Brian Snyder","OAK","AA",26,297,0.14478114,0.20875421,0.69354839,0.23412698,0.34797297,0.34126984,0.68924281,0.10714286,3.018551696,0.29946524,-0.074903759,33.45509846,-3.931567788,0.32558713,89.48403754,2008,NA,0.755429178664545
"Dustin Majewski","TEX","AA",26,519,0.15799615,0.15799615,1,0.28604651,0.4026975,0.44883721,0.85153471,0.1627907,4.49932261,0.3313783,-1.112993608,85.00405461,19.67179944,0.387459282,130.110394,2008,NA,0.755429178664545
"Anthony Richie","CHC","AAA",26,184,0.0326087,0.15217391,0.21428571,0.26744186,0.29508197,0.39534884,0.69043081,0.12790698,2.551697796,0.29861111,0.244256569,17.44340188,-7.517853077,0.300028092,69.88191062,2008,NA,-0.275082422633527
"Javon Moran","PHI","AA",25,408,0.08088235,0.14460784,0.55932203,0.25619835,0.32506203,0.33884298,0.66390501,0.08264463,6.981470632,0.29934211,3.960698646,40.5282175,-9.149909253,0.306699779,81.69789671,2008,NA,0.311800243521488
"Brett Dowdy","SDP","AAA",26,531,0.07344633,0.15819209,0.46428571,0.29018789,0.35160681,0.44258873,0.79419554,0.15240084,5.853667821,0.32727273,0.38704434,73.13204504,2.554035571,0.350663991,103.8149654,2008,NA,-0.275082422633527
"Dante Brinkley","FLA","AA",26,257,0.12840467,0.27626459,0.46478873,0.22685185,0.34375,0.36574074,0.70949074,0.13888889,5.049325744,0.31205674,-0.404602824,30.07674417,-2.757784687,0.330152088,92.17020168,2008,NA,0.755429178664545
"Adam Boeve","PIT","AAA",28,294,0.08163265,0.30272109,0.26966292,0.25095057,0.3161512,0.47148289,0.78763409,0.22053232,6.836646695,0.32926829,0.76222853,38.40043475,3.397567323,0.3426587,109.70654,2008,NA,0.343515025315137
"Casey Benjamin","TEX","AAA",27,366,0.11748634,0.20218579,0.58108108,0.24919094,0.33613445,0.38511327,0.72124772,0.13592233,5.104714466,0.29130435,0.241393337,42.03784681,-6.772440281,0.324028789,86.25500217,2008,NA,0.0342163013408052
"Matt Rogelstad","WSN","AA",25,50,0.06,0.18,0.33333333,0.31111111,0.34,0.35555556,0.69555556,0.04444445,1.723739518,0.36842105,0.007575411,5.298257644,-0.80403087,0.315216173,86.82410921,2008,NA,0.311800243521488
"Kevin Nelson","PHI","AA",27,73,0.06849315,0.31506849,0.2173913,0.21212121,0.26760563,0.34848485,0.61609048,0.13636364,0.988445393,0.29268293,0.0037233,5.607522101,-3.28687714,0.279713606,62.99209984,2008,NA,1.1990581138076
"Vince Sinisi","SDP","AAA",26,306,0.05555556,0.14705882,0.37777778,0.28315412,0.32236842,0.37634409,0.69871251,0.09318997,1.749643169,0.31779661,-0.384310487,30.0390685,-11.47258376,0.303822075,72.36297971,2008,NA,-0.275082422633527
"Emerson Frostad","TEX","AAA",25,381,0.09711286,0.2152231,0.45121951,0.25730994,0.32808399,0.40935673,0.73744072,0.15204679,4.781261481,0.31764706,-0.557963577,44.63317901,-3.405717568,0.330921077,92.91436446,2008,NA,-0.584381146607858
"Chris Lubanski","KCR","AAA",23,438,0.08675799,0.29680365,0.29230769,0.24173028,0.30645161,0.44783715,0.75428876,0.20610687,5.939742162,0.3187251,0.628500639,50.21948512,-9.199154388,0.322409301,84.51806628,2008,NA,-1.20297859455652
"Eric Duncan","NYY","AAA",23,481,0.07692308,0.23492723,0.32743363,0.23340961,0.2952183,0.36613272,0.66135102,0.13272311,3.432162572,0.28706625,-0.762821959,44.01469945,-13.25189659,0.29414574,76.85929057,2008,NA,-1.20297859455652
"Robert Valido","CHW","AA",23,438,0.0456621,0.20776256,0.21978022,0.21130221,0.25404157,0.28746929,0.54151086,0.07616708,6.70245725,0.26349206,-0.596671382,22.27143107,-31.52520578,0.249835885,41.16019396,2008,NA,-0.575457626764627
"Shaun Cumberland","CIN","AAA",23,494,0.09716599,0.20647773,0.47058824,0.28669725,0.35860656,0.4266055,0.78521206,0.13990825,7.15542638,0.35474006,1.211310168,67.22074237,7.172265104,0.35349979,111.6663124,2008,NA,-1.20297859455652
"J.T. Restko","TEX","AA",23,98,0.08163265,0.23469388,0.34782609,0.19318182,0.26530612,0.23863636,0.50394248,0.04545454,2.897671908,0.24615385,0.190283994,4.283650871,-8.052690183,0.242233739,34.72383628,2008,NA,-0.575457626764627
"Ryan Harvey","CHC","AA",23,124,0.05645161,0.31451613,0.17948718,0.21621622,0.27642276,0.36036036,0.63678312,0.14414414,1.943334933,0.29577465,-0.19909719,9.908265635,-5.350100264,0.286336624,64.93661052,2008,NA,-0.575457626764627
"Kala Ka'aihue","ATL","AA",23,475,0.18526316,0.25052632,0.7394958,0.27393617,0.41684211,0.45744681,0.87428892,0.18351064,2.934588219,0.36032389,-1.500885428,82.07183442,23.62244892,0.401110394,140.415222,2008,NA,-0.575457626764627
"Javier Brito","ARI","AA",25,295,0.1559322,0.18644068,0.83636364,0.24796748,0.36949153,0.47560976,0.84510129,0.22764228,2.377449551,0.26404494,0.311503761,45.83338875,8.726354064,0.378417005,124.7084829,2008,NA,0.311800243521488
"Marcos Cabral","TOR","AA",24,75,0.12,0.17333333,0.69230769,0.20634921,0.31081081,0.26984127,0.58065208,0.06349206,5.008460454,0.25490196,0.172777605,5.801450703,-3.22646935,0.277710275,64.61970594,2008,NA,-0.13182869162157
"Salvador Paniagua","NYM","AA",25,118,0.03389831,0.31355932,0.10810811,0.24778761,0.27966102,0.49557522,0.77523624,0.24778761,3.811814814,0.30434783,0.209595524,14.73074295,0.329342053,0.338480169,102.2868751,2008,NA,0.311800243521488
"Tonys Gutierrez","CIN","AA",24,501,0.13572854,0.1497006,0.90666667,0.2826087,0.39558233,0.39371981,0.78930214,0.11111111,3.441552508,0.32738095,-3.355195178,73.31966568,11.6709454,0.368441761,118.9313669,2008,NA,-0.13182869162157
"Javier Herrera","OAK","AA",23,281,0.07829181,0.25266904,0.30985915,0.26666667,0.3297491,0.43921569,0.76896479,0.17254902,6.176367651,0.33714286,-0.192738939,36.21679801,0.844228253,0.345250063,102.3866749,2008,NA,-0.575457626764627
"Carlos R Rojas","BAL","AA",24,509,0.09626719,0.14931238,0.64473684,0.24716553,0.33266932,0.29478458,0.6274539,0.04761905,3.359030631,0.29234973,-1.012786101,47.31170246,-14.80959461,0.299172135,76.16019737,2008,NA,-0.13182869162157
"Ofilio Castro","WSN","AAA",24,456,0.06798246,0.09210526,0.73809524,0.27511962,0.32743363,0.37320574,0.70063937,0.09808612,2.460723332,0.29758713,-0.844797429,49.87141938,-5.635020369,0.319039329,89.82401383,2008,NA,-0.89367987058219
"Edgardo Baez","WSN","AA",22,185,0.08108108,0.27027027,0.3,0.24550898,0.31147541,0.34730539,0.6587808,0.10179641,5.37900193,0.33913043,-0.266824023,17.52837408,-5.05009342,0.301388208,77.63314353,2008,NA,-1.01908656190768
"Orlando Mercado","ARI","AA",23,238,0.16386555,0.11764706,1.39285714,0.22680412,0.35714286,0.28865979,0.64580265,0.06185567,1.501421719,0.25149701,-0.752646637,24.86573983,-4.420478591,0.316702253,84.90594269,2008,NA,-0.575457626764627
"Matt Moses","MIN","AA",23,430,0.08139535,0.16046512,0.50724638,0.22997416,0.29342723,0.31782946,0.61125669,0.0878553,4.442397029,0.27044025,-0.269234285,33.84973811,-18.62994311,0.281630154,64.50065496,2008,NA,-0.575457626764627
"Geraldo Valentin","KCR","AA",25,275,0.03636364,0.09090909,0.4,0.25,0.27675277,0.33203125,0.60878402,0.08203125,2.564433311,0.26293103,-1.58950029,19.16976448,-15.44751909,0.273676981,55.37628175,2008,NA,0.311800243521488
"Mickey Hall","BOS","AA",23,306,0.12091503,0.33006536,0.36633663,0.23193916,0.33333333,0.45627376,0.78960709,0.2243346,5.900540436,0.31788079,0.406175211,41.82569373,4.479688024,0.353086349,111.9950928,2008,NA,-0.575457626764627
"Brandon Yarbrough","STL","AA",23,359,0.12534819,0.27855153,0.45,0.24183007,0.34357542,0.36928105,0.71285647,0.12745098,5.092375566,0.34466019,-0.079761763,40.63827485,-4.553015335,0.326277251,89.92501582,2008,NA,-0.575457626764627
"David Winfree","MIN","AA",22,502,0.08167331,0.17330677,0.47126437,0.25165563,0.3187251,0.45033113,0.76905623,0.1986755,3.315964816,0.27142857,-0.834502277,63.38301489,2.116038201,0.340235826,103.453799,2008,NA,-1.01908656190768
"Yung-Chi Chen","SEA","AAA",24,280,0.075,0.11785714,0.63636364,0.24899598,0.30909091,0.32931727,0.63840818,0.08032129,5.102090899,0.27314815,0.93354875,23.53418654,-14.45033187,0.287910013,61.95731189,2008,NA,-0.89367987058219
"Marcos Vechionacci","NYY","AA",21,63,0.12698413,0.17460317,0.72727273,0.30188679,0.38709677,0.39622642,0.78332319,0.09433963,1.601190455,0.37209302,0.009090494,8.671168653,0.982285125,0.354260324,112.7753935,2008,NA,-1.46271549705074
"Seth Bynum","WSN","AA",27,310,0.09032258,0.29032258,0.31111111,0.26373626,0.33114754,0.5018315,0.83297904,0.23809524,4.321168325,0.33333333,-1.055208404,45.30919079,7.475002004,0.364764674,119.7572678,2008,NA,1.1990581138076
"Marvin Lowrance","WSN","AA",23,178,0.11235955,0.2247191,0.5,0.28571429,0.37640449,0.52597403,0.90237852,0.24025974,3.111679391,0.3364486,0.223231264,31.03439051,9.310243397,0.399518102,142.8566578,2008,NA,-0.575457626764627
"Leonard Davis","WSN","AAA",24,238,0.04621849,0.22268908,0.20754717,0.28506787,0.32340426,0.52488688,0.84829114,0.23981901,5.555361547,0.32911392,0.118179522,35.65011809,7.171020391,0.364659167,124.4760525,2008,NA,-0.89367987058219
"Chris Nowak","TBR","AAA",25,596,0.10402685,0.15100671,0.68888889,0.29708738,0.38255034,0.47184466,0.854395,0.17475728,4.225123319,0.33173077,-1.225578135,95.89293405,22.79796857,0.385764174,131.1276525,2008,NA,-0.584381146607858
"Patrick Cottrell","TBR","AA",26,224,0.0625,0.15178571,0.41176471,0.22330097,0.27477477,0.32038835,0.59516312,0.09708738,4.827975343,0.24852071,0.040573433,15.89238955,-11.67111014,0.275267718,57.65737199,2008,NA,0.755429178664545
"Cody Strait","CIN","AA",25,244,0.05737705,0.22540984,0.25454545,0.25663717,0.30452675,0.42477876,0.72930551,0.16814159,5.922594498,0.31736527,-0.42667721,27.64637377,-2.378152675,0.327610155,92.07929997,2008,NA,0.311800243521488
"Matt Miller","COL","AA",25,605,0.09752066,0.10082645,0.96721311,0.34086629,0.40826446,0.46327684,0.8715413,0.12241055,3.486369217,0.36538462,0.30705475,102.5331221,24.96707156,0.391961112,132.3513888,2008,NA,0.311800243521488
"Jeff Dragicevich","COL","AA",25,405,0.14074074,0.22469136,0.62637363,0.27844311,0.38596491,0.42814371,0.81410862,0.1497006,2.822476167,0.34745763,-1.893882817,61.38004513,9.723548056,0.371154161,118.8909194,2008,NA,0.311800243521488
"Nick Blasi","OAK","AAA",26,333,0.06906907,0.23123123,0.2987013,0.24013158,0.2969697,0.32236842,0.61933812,0.08223684,4.566079826,0.30493274,-0.000626235,26.74016554,-15.51655102,0.283199087,63.70302197,2008,NA,-0.275082422633527
"Ryan Finan","BAL","AA",26,438,0.10958904,0.19406393,0.56470588,0.25729443,0.34703196,0.40583554,0.7528675,0.14854111,2.21002133,0.29965157,0.058583181,55.30694253,1.850895142,0.340248859,103.4624617,2008,NA,0.755429178664545
"Myron Leslie","OAK","AA",26,422,0.12085308,0.22274882,0.54255319,0.2479564,0.3436019,0.37874659,0.72234849,0.13079019,1.945724066,0.30681818,-0.97127324,50.53829112,-2.583504028,0.334211922,95.1366402,2008,NA,0.755429178664545
"James Skelton","DET","AA",22,106,0.17924528,0.21698113,0.82608696,0.29411765,0.4245283,0.38823529,0.81276359,0.09411764,3.513328944,0.37704918,-0.208975621,16.99377062,4.056918974,0.382220279,131.3593994,2008,NA,-1.01908656190768
"Andrew Pinckney","TOR","AA",26,444,0.06531532,0.21396396,0.30526316,0.27339901,0.32199546,0.41871921,0.74071467,0.1453202,3.198430854,0.33333333,-0.837027414,53.1425479,-1.045774109,0.332085794,98.07011166,2008,NA,0.755429178664545
